,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
13,0.2622932592103813,-1.1357708010620762,-2.0149725664817577,-1.6987981484851435,-2.1627498270908334,-1.6033204571061426,-1.2928556407930212,-2.186758701926314,-1.4319090469683389,-0.17505356439039588,-0.6197176936760249,0.20215782674571717,-0.17423397457713416,-0.5549665147212914,-0.6201349034036334,-0.9241500047846583,-0.6631768575387682,-1.0947595778007728,-1.267863971608087,-0.7230041030943101,0.5976378336584375,0.7831784926051637,-0.9701585897826418,-1.2718339409649009,-0.4574007054106167,-0.5077777500726396,-0.6188240001125263,-0.4501370349724705,-1.068741722684279,-1.2680747277088982,-0.9006187450285914,-0.03541316119200722,3.233118936766424
14,0.5084725132906034,-0.5452418749877533,-2.4440732023818197,-2.0199110823012636,-2.2434810055346235,-1.352849697506696,-1.4296677179265187,-2.2216642645689406,-1.5662416744045238,-1.8207947478178934,-1.483613749764468,0.08182578701612386,-0.03934315554967528,-0.1518746225853954,0.04187604114344298,-0.24278213164113838,-0.3249171965668831,-0.9603507898571545,-1.1705854060115586,-0.6659398487064404,-0.2828039837708077,0.8108363557931035,-0.6457793956553853,-0.5857468521099304,0.045907840056217265,0.03541624872136984,-0.3485951791026896,-0.26257993706727445,-0.8940036523496332,-1.2110911419820154,-0.4563075733321969,0.3436833424300075,3.6724473174287384
15,0.6253202728337514,-0.3299654437432677,-1.1117607384683412,-1.9940744094654843,-2.3664999441156374,-1.9284930222001613,-1.2836115815272442,-2.1742924295539474,-1.3321190951586015,1.2726224875523926,0.130385602336252,0.08984792299809675,-0.6238700380019978,-0.9320524783322909,-1.420706278204749,-1.4620720098979636,-0.9826443151233265,-1.1619639717725823,-1.316503254406351,-0.34257574050851175,0.7949782410132684,1.0597571244845627,-1.7446966655558873,-2.0329618051633833,-0.27437941614994965,-0.8554219093008055,-1.4595358876986857,-1.173571555463941,-1.2216375342270946,-1.2870692562845258,-0.8709980002488318,-0.11862946686513251,2.9869019322194137
16,-0.6585070339416056,-1.8408504887160342,-0.22655313294024207,-0.2888540023040181,0.04390238370609876,-0.5135529416559184,-1.0802422776801532,-0.842894540185195,-0.7257032341609667,-1.179783958649196,-1.0597937760114011,-0.8246755789468131,-0.21919758091962055,0.05617280561377671,0.30360129828996163,0.31307060697594374,-0.11820295930628665,-0.7755387064346789,-0.5707009181663001,-0.9512611206457893,-0.981085425180209,0.47894199753782535,0.5921575288710834,0.27186200895878215,-0.03035103046906047,-0.09495031098919249,-0.4386714527726353,-0.6109002617483528,-0.8940036523496332,-0.7552224561669533,-0.8709980002488318,-0.46998720192943905,-0.22840248010037423
17,-0.5376644792004013,-0.25688995790798375,0.4155974690360739,-0.41803736648291673,0.2668742098841862,-0.4805962627612543,-0.9767088139034522,-0.33676388186711115,-0.5414756308199133,-0.49195777476593144,0.7516011803030761,-0.18290470038898188,-0.5002201205601605,0.004160948563983814,-0.12747559583371607,0.18755547244950585,-0.24974838301757532,-0.8763452973923929,-0.3761437869732433,-0.8561540299993395,-0.9659053938452222,-0.27703959626586455,-0.7185992147451777,-0.08190164623206184,-0.2591276420448941,-0.31222791050679605,-0.5587731509992291,-0.691281875136294,-0.8503191347659717,-0.5272881132594222,-0.8413772554690723,-1.0155163168977044,-0.696697567179983
18,-0.12170642920278459,-0.1364141569362992,-1.0787529972452599,-0.7391503002990369,-1.1132445073215604,-0.19277460041452163,-0.6161905025381544,-0.08245192547083251,-0.3917907031053071,-0.7620465904268992,-1.2339663679647164,0.3385341384392565,0.44401561263205297,0.3162320908627419,-0.019706372302796534,-0.1889899311298078,-0.34370939995421007,-0.6915332139699174,-0.01945571311930579,-0.41866141302567134,-0.44978432845566446,-0.4153289122055638,-1.1555181292839314,-0.33918430455267556,-0.03035103046906047,0.14405504848017148,0.2519133120302813,-0.07502283916207833,-0.6755810644313255,-0.07141942744435988,0.04724508792371658,-0.22033828491006344,-0.4263416406185593
19,-0.10622659781031597,-0.6992928991810555,-0.2205517254451363,-0.8424969916421562,-0.37897521766613557,-0.935398431507618,-1.1283113858621927,-2.358793260664973,-2.5027319913882127,-1.500289353233545,-1.1492023732141032,-0.4075245078842227,-0.5451837269026466,-0.7760169071829116,-0.37380524961867473,0.07997107142684481,-0.24974838301757532,-0.8427431004064883,-1.3327163486724392,-1.3697323194901674,-1.2543259892099747,-1.411011986971399,-0.4140799712787737,0.20754134437862862,0.030656065951161673,-0.2905001505550357,-0.5887985755558777,-1.0663960709466862,-1.5929559336882175,-1.6669598277970779,-1.3745506615047454,-1.2374264653593716,-0.773942117626104
20,-0.4497789848431617,-0.9540695930392082,-1.1237635534585526,-0.14859777833835622,0.7704829897002108,-0.11807279491994974,0.6373039339011889,0.4161989694238313,-0.16534427399859522,-0.8340702746031573,0.21514959708686582,0.4347997702229311,0.5114610221457826,0.5502854475868105,0.42676612518244106,0.27720913996839014,-0.024241942369651766,0.8205656503957911,0.5804287747259529,0.15198113085302617,-0.07028354508098988,-0.018899539845092465,0.8966767723374877,0.6685061072030618,0.6254752560483292,0.6437935273706601,0.4020404348135239,0.16612200100174518,1.0717996389151354,0.7263507727319992,0.46193551484035156,0.2697132929427853,0.8868157169654984
21,1.2100584199492486,1.313245480985283,0.7006643250535973,0.26478898703412085,-0.025295769245721047,-0.5970431948557338,-0.7788859456158274,0.2017790846191259,-0.12312544823293706,-0.6143980378655703,1.1011075148227287,0.892061521195386,0.47773831738891775,0.5632884118492588,0.48834853862868066,0.29513987347216686,-0.13699516269361348,-0.5907266230122035,-0.23022593857845064,-0.5898541761892807,-0.6015846418055344,-0.6642496808970225,0.6318774301927883,0.38978322735573007,0.3509433221573288,-0.008039271182150934,0.07176076469038989,-0.36975542158452923,-0.8284768759741409,-0.4133209418056565,-0.6340320420107548,-0.5809422761602726,-0.5228973286762106
22,-1.7096375204301804,-0.6341174658685041,0.5566305451710597,1.3277835265633464,0.8935019282812245,1.6176456268656898,0.8684054155456106,0.40373269705146464,-0.07323047232806833,0.13104709335870093,-0.09836106842910174,0.6995302576280366,0.21919758091962116,0.5762913761117071,0.4421617285440009,0.27720913996839014,1.1032902608699657,0.7869634534098865,0.43451092633116006,0.24708822149947585,0.1118768309388539,0.2668983797636195,0.04931887747444994,0.4541038919358836,0.21367735521182873,0.6437935273706601,0.7323201049366578,1.2914645884329214,1.0936418977069662,0.6313781298538611,0.728522217858188,0.16800447489785436,0.012986740043753955
23,0.6328105138301071,1.0426686820816633,0.7816833262375255,0.13560562285522135,0.08619014384332223,-0.5750720755926244,-1.2096591074010292,0.8824375561503421,0.6368134155489089,0.037416303929565325,-0.32246313674236726,0.9241500651232776,0.30912479360459394,0.5112765547994658,0.30360129828996163,0.5461701425250427,0.10730348134163692,-0.5571244260262989,0.061609758211134624,0.741645092861014,0.2484971129537369,-0.5812760913332031,0.5259576933349086,0.6685061072030618,0.5492163855230513,0.4916992077083375,0.34198958570022675,-0.26257993706727445,-0.7411078408068177,-0.12840301317124259,0.21015918421239468,-0.14636823542284094,-0.7304920580001608
24,0.8510262015239347,0.49559004488237435,-0.10952568678567935,0.6006657338992576,0.7512612805469274,-0.17739481693034506,0.9978222452664868,0.7677478503245694,0.26452013379719647,0.033815119720752816,-0.9448398653222132,0.46688831415082266,0.38781110470394514,0.3162320908627419,0.2574144882052818,0.24134767296083642,-0.24974838301757532,0.5853502714944586,0.8398382829833619,0.6655594203438543,0.870878397688203,0.027196898801474023,-0.14928062913407428,0.4219435596458068,0.2594326775269955,0.013688488769609455,-0.07836635809285272,-0.31616767932590173,1.0281151213314739,0.916296058488275,0.3730732805010726,0.40840713573132714,-0.2525414021147871
25,0.8395411653295228,0.3178388631208723,-0.34057987534725154,-0.2150349370589329,0.04390238370609876,-0.23891395086705133,0.5319216582713325,0.6979367250393164,0.4832904127646974,-0.034607380246692444,-0.6348126516453123,0.37062268236714807,0.3990520062895667,0.368243947912535,0.7038869856905196,0.61789307654015,0.1636800915036178,0.26612940012836467,-0.06809499591756993,-0.3806185767670915,0.6128178649934244,0.017977611072160726,-0.6126794778872979,0.10034023674503946,0.3509433221573288,0.5786102475153789,0.792370954049955,0.273297485519,0.1544247696582434,-0.09041395601998736,-0.07123789119532183,0.010818119737506576,0.6792209876415479
26,0.7117077189917198,0.9695931962463794,0.45760732150181427,0.04702274456111913,-0.536593232723059,-0.7200814627291463,0.7999993769788618,0.7004299795137897,0.4832904127646974,-0.09582751179651189,-0.8705262260887989,0.7316188015559282,0.36532930153270193,0.4982735905370175,0.61151336552116,0.49237794201371216,0.10730348134163692,0.26612940012836467,0.22374070087201522,-0.09529730482774279,0.0663367369338929,-0.4061096244762505,0.19495851565403463,0.5827452210961904,0.7627412229938294,0.5786102475153789,0.4921167084834696,0.05894651648449029,0.3073205812010587,0.308471144068192,0.12129694987311572,-0.3867708962563137,-0.6484197231511574
27,0.8650079847171319,0.0867623268309198,-1.4058297057285236,-1.2226651776543445,-1.124777532813531,-0.5794662994452463,-0.7714906982032058,0.36882713440883813,0.09564483073456387,-0.1858571170168346,-0.44554510172270984,0.4989768580787143,0.5901473332451338,0.5112765547994658,0.3959749184593212,0.6716852770514806,0.31401771860223343,-0.355511244110871,-0.3761437869732433,-0.19040439547419222,-0.4042442344507036,-0.802538996836722,-0.29492026731365895,0.6899463287297795,0.7322376747837183,0.752432327129462,0.5521675575967665,0.32688522777762746,-0.47900073530484866,-0.28035924177626337,-0.5155490628917162,-0.7381286313206202,-0.2670247553234348
28,0.7666361529649947,1.0031684194679962,0.33457846785214646,-0.26301732946823786,-1.2208860785799476,-1.1375327287282242,-1.2521817800236028,0.7278557787329962,0.42188121165101283,-0.25788080119309237,-0.13087328559372058,0.9241500651232776,0.7587608570294576,0.5892943403741554,0.36518371173620134,0.15169400544195213,-0.1933717728555944,-0.7587376079417267,0.43451092633116006,0.07589545833586667,-0.22208385843085965,-0.6181532422504563,0.6318774301927883,0.636345774912985,0.5797199337331624,0.4916992077083375,0.43206585937017244,-0.10181671029139208,-0.8284768759741409,0.3464602012194472,-0.041617146415562176,-0.5162184828589531,-0.8560144524751077
29,0.5074738144910894,1.1591944567919816,0.22955383668779594,-0.8092784122818683,-1.3208389661770212,-1.0232829085600554,-1.3538664319471483,0.5982065460603837,0.6982226166625934,0.14545183019395258,-0.2446660456698863,0.7075523936100094,0.6013882348307553,0.40725284069987977,0.28820569492840165,0.0441096044192911,-0.400086010116191,-0.8595441988994406,0.20752760660592726,-0.07627588669845285,-0.2828039837708077,-0.4245481999348771,0.7245571999434329,0.6577859964397028,0.3661950962623844,0.16578280843193188,0.07176076469038989,-0.3429615504552155,-0.8066346171823101,0.08053680116066089,-0.13047938075484114,-0.5809422761602726,-0.84153109926646
30,0.8969663463015827,0.7977670538769276,-0.08251935305770375,-0.7576050666103086,-1.3861927772981844,-1.2869363397173679,-1.3501688082408376,0.7403220511053628,0.7903364183331204,-0.10302988021413771,-0.6173953924499807,0.81986229735763,0.7137972506869712,0.5502854475868105,0.2574144882052818,0.11583253843439853,-0.3061249931795561,-0.825942001913536,0.4020847377989841,0.01883120394799685,-0.38906420311571666,-0.6273725299797696,0.9562566243200448,0.49698433498931927,0.5034610632078845,0.44824368780481677,0.43206585937017244,-0.20899219480864695,-0.8503191347659717,0.40344378694633004,-0.10085863597508149,-0.5994347885320782,-0.9332590029212287
31,0.8774917197110581,0.6358159771608924,0.313573541619276,-0.12276110550257599,1.0972520453060282,-0.09390456373052941,1.147576005372072,0.7602680869011493,0.3144151097020652,-0.17505356439039588,-0.7021593872005942,0.747663073519874,0.21919758091962116,0.2382143052880523,0.6577001756058398,0.635823810043927,0.20126449827827167,0.3333337941001739,0.9209037543138021,1.1220734554468126,0.5217376769835025,-0.47986392631075686,-0.1823805469021617,0.636345774912985,0.5644681596281068,0.44824368780481677,0.4921167084834696,-0.04822896803276459,0.5912699454948586,0.916296058488275,0.23977992899215433,0.1217731939683403,-0.5711751727050363
32,0.8330496231326814,1.0130434851214132,0.4906150627248963,0.323844239230189,1.231804009379012,0.029133704142883,1.1623665001973151,0.7303490332074695,0.7212510670802252,-0.08502395917007316,-0.5291479458603012,0.48293258611476847,0.23043848250524276,0.368243947912535,0.6577001756058398,0.510308675517489,0.1448878881162908,0.3333337941001739,0.9695430371120664,1.2171805460932617,0.8101582723482554,-0.03733811530371906,-0.281680300206424,0.49698433498931927,0.19842558110677314,-0.0732225510374321,0.16183703836033558,-0.20899219480864695,0.39468961636838185,0.688361715580744,0.906246686536746,0.30669831768639627,-0.2670247553234348
33,0.1509383430645609,-0.6913928466583221,0.1005235755430217,0.010113211938576531,0.09772316933529228,-0.49597604624543085,-0.8953610923646159,0.007305235610206935,-0.24210577539070094,-0.23987488014902783,0.08626187904141236,-0.37543596395633105,0.005620450792811111,0.368243947912535,0.28820569492840165,0.27720913996839014,-0.11820295930628665,-0.6579310169840127,-0.2950783156428029,-0.6849612668357302,-0.26762395243582066,0.41440698343263227,0.5855375453174659,0.3147424520122178,0.2594326775269955,-0.13840583089271327,-0.04834093353620415,-0.4501370349724705,-0.7629500995986486,-0.3373428275031462,-0.5155490628917162,-0.608681044717981,0.12402578131005304
34,0.7406699841776284,0.9498430649395458,0.025505981854199992,-0.23718065663245844,-0.728810324255893,-0.7266727985080791,-1.3409247489750606,0.8300792121864023,0.7481175925674622,-0.059815669708382806,-0.6441018565494891,0.7877737534297385,0.5901473332451338,0.4982735905370175,0.5653265554364802,0.402724274494828,-0.061826349144305716,-0.6747321154769651,0.11024904100939877,0.03785262207728679,-0.37388417178072963,-0.47986392631075686,0.9827365585345148,0.49698433498931927,0.777992997098885,0.6220657674188997,0.5521675575967665,-0.18219832367933322,-0.8284768759741409,0.0995313297362885,-0.14528975314472098,-0.5162184828589531,-0.918775649712581
35,0.6517857910208749,0.6200158721154255,0.11852779802833899,0.16513324895325543,-0.15600339148804815,-0.4058944572666824,0.9442067015249811,0.8250927032374558,0.5331853886695661,-0.009399090785002086,-0.688225579844329,0.38666695433109366,-0.06182495872091848,0.19920541250070767,0.04187604114344298,0.49237794201371216,0.06971907456698298,0.4173392865649356,0.5317894919276885,0.28513105775805575,0.7797982096782814,-0.10187312940891188,-1.0959382773013742,0.05745979369160408,0.21367735521182873,0.44824368780481677,0.4921167084834696,-0.04822896803276459,0.460216392743874,0.8783070013370201,0.19534881182251485,-0.08164444212152128,-0.28633589293496503
36,0.808581502544586,1.018968524513463,0.46360872899692,0.40873616426203657,0.3322280210053497,1.0551849737300902,0.8295803666293476,0.7478018145287828,0.6790322413145671,1.0529502508148048,0.5971681487711367,1.0123935609249795,0.9610970855706462,0.8103447328357757,0.61151336552116,0.5282394090212659,0.7274461931234265,0.43414038505788777,0.0778228524772227,-0.3996399948963814,-0.7078448611504432,-1.023801902340241,-1.5593371260545976,0.7328267717832151,0.701734126573607,0.7958878470329827,0.8824472277199005,0.755587165846647,0.372847357576551,-0.24237018462500812,-0.3378245942131585,-0.701143606577009,-0.7594587644174563
37,-1.4774400495431557,-1.4399228231873136,0.10352427929057492,0.8405776959457845,1.108785070797998,0.26861890411077505,0.628059874635412,0.2690969554299056,-0.2920007512955697,0.9233076192975408,1.816376292444343,-1.3140258738471595,-1.309565034724915,-0.11286572979805061,0.5499309520749204,0.3668628074872743,0.31401771860223343,0.551748074508554,0.012970475412870377,-0.32355432237922177,-0.31316404644078166,0.9952221103793695,0.5259576933349086,0.046739682928245166,-0.16761699741456076,0.3830604079495356,0.4020404348135239,0.5144423256828234,0.7878502746213353,0.308471144068192,-0.07123789119532183,0.26046703675688243,-0.43116942502144184
38,1.0792288772129033,0.9182428548486121,0.8777058461592177,1.5529316755608558,0.839681142652031,1.4726362397291681,0.7778136347409973,0.24167115621069904,0.15705403184824845,0.42634419848135946,2.2158121033239455,0.9562386090511692,1.0622651998412405,0.9013654826729135,0.7346781924136394,0.6896160105552575,0.95295263377135,0.23252720314246006,-0.14916046724801035,-0.3615971586378017,-0.44978432845566446,-0.7380039827315289,0.698077265728963,0.5077044457526781,0.7322376747837183,0.9262544067435449,0.792370954049955,1.3450523306915487,0.3073205812010587,-0.1473975417468702,-0.693273531570274,-0.2018457725382578,-0.4987584066617978
39,-1.8983915935383426,0.3395640075583894,0.5326249151906367,1.4163664048574487,1.0588086269994612,0.9431322654882325,0.6631872998453642,0.2042723390935992,-0.18069657427701635,0.10223761968819768,-0.07513805616865969,0.3064455945113649,0.6800745459301064,0.5892943403741554,0.7500737957751993,0.6896160105552575,0.7086539897360996,0.1989250061565554,-0.19779975004627448,0.1329597127237365,-0.10064360775096388,-0.7287846950022157,0.7046972492825805,0.33618267353893566,0.701734126573607,0.7741600870812223,0.8223963786066034,0.9163503926225293,0.5475854279111971,0.023553215433778182,-0.3230142218232787,-0.1093832106792297,-0.2959914617407302
40,-0.6949595401238695,-0.5669670194252704,0.253559466668219,0.833195789421276,1.0203652086928945,0.8706275719199715,0.7001635369084716,0.29901600912358545,-0.038687796701621174,2.0288711714031025,0.19657118727851217,-0.6481885873434097,-0.3540883999470797,-0.3469190865221191,0.47295293526712073,0.25927840646461325,0.8026150066727343,0.9045711428605527,0.43451092633116006,0.41828098466308533,0.40029742630360643,2.0462209115210843,-0.003640990954489948,0.29330223048549997,0.12216671058149521,-0.008039271182150934,0.37201501025687533,1.1039074905277253,1.0936418977069662,1.0302632299420407,0.6248496111290293,0.30669831768639627,0.4136928454830069
41,-1.5168886521239617,-1.4557229282327804,0.7006643250535973,1.8076074506563997,1.7700118656709467,1.5165784782553868,0.6594896761390534,0.3613473709854182,0.2376536083099595,0.4407489353166111,0.11412949375394281,0.44282190620490397,0.7362790538582143,0.9143684469353618,0.8578430193061187,0.8330618785854721,0.95295263377135,0.26612940012836467,-0.26265212711062674,-0.4376828311549613,-0.41942426578569064,-0.36923247355899724,0.8238569532476953,0.9043485439969576,0.9762660604646075,0.9045266467917845,0.9725235013898462,1.3450523306915487,0.5257431691193664,-0.052424898868732264,-0.5155490628917162,-0.5162184828589531,-0.28633589293496503
42,-0.3718804784810627,-0.4385911659308525,-0.24455735542555934,0.48993713603163025,0.8127707498374342,0.4202196270262296,0.5947812612786152,0.11202192353808631,-0.32654342692201727,-0.4991601431835572,-0.031014332873819814,0.6433753057542263,0.9835788887418893,0.7843388043108791,0.7038869856905196,0.7434082110665879,0.48314754908817603,0.18212390766360312,-0.34371759844106714,-0.5898541761892807,-0.31316404644078166,-0.8578547232126017,0.8238569532476953,0.8293077686534454,0.9152589640443852,0.8393433669365034,0.792370954049955,0.32688522777762746,0.3291628399928895,-0.12840301317124259,-0.47111794572207677,-0.6826510942052034,-0.15598571405713568
